AFV,Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race White,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
0,6,2,1,1,6,2,3,28,1,4,2,4,0,20,11694.1783137328,2,0,1,1,7,0,3,1,2,1,4,1,0,0,0,0,0
0,6,1,3,1,7,2,2,38,0,2,2,3,0,45,6793.24386211063,5,0,3,1,5,0,3,3,3,4,4,1,0,0,0,0,0
0,6,1,3,1,7,2,2,67,0,2,2,3,0,15,36.0,5,0,2,1,0,0,3,3,1,4,4,1,0,0,0,0,0
0,6,1,2,2,3,1,4,56,1,4,2,4,0,15,6475.56142977765,1,0,1,1,1,0,1,2,4,1,4,1,0,0,0,0,0
0,8,1,3,1,4,3,2,40,1,5,2,4,0,5,10675.8784455326,2,0,1,1,1,0,2,2,3,1,2,1,0,0,0,0,0
0,2,2,1,1,5,4,4,87,1,2,2,2,0,10,4409.37734194435,1,0,1,2,4,0,2,1,2,1,2,1,0,0,0,0,0
0,7,1,3,1,7,4,3,36,1,2,2,4,0,20,10651.848477639,3,0,1,1,3,0,2,2,2,4,4,1,0,0,0,0,0
0,6,2,1,1,8,1,2,51,1,4,1,4,0,25,25835.8434816047,1,0,1,1,5,0,2,1,3,3,4,0,1,0,0,0,0
0,3,1,2,1,6,1,1,38,0,4,1,4,0,35,32237.1606740215,2,0,3,2,7,0,2,2,2,1,2,0,0,0,0,0,1
0,8,1,4,1,7,4,3,40,0,2,1,3,0,50,11211.5668830061,2,0,2,1,0,0,3,2,4,1,4,1,0,0,0,0,0
0,8,1,4,1,7,4,3,38,1,3,2,1,0,10,13709.027623628,2,0,1,2,1,0,2,2,1,1,4,1,0,0,0,0,0
0,11,1,2,2,3,5,3,56,0,4,2,4,0,35,6461.93498018023,4,0,1,1,1,0,3,2,4,1,4,1,0,0,0,0,0
0,6,1,4,2,1,2,2,44,1,3,2,2,0,20,15200.7108050931,2,0,1,1,4,0,2,2,4,1,4,1,0,0,0,0,0
0,5,1,2,1,6,2,3,60,1,4,2,2,0,25,21063.3775229195,2,0,2,1,9,0,2,2,1,1,3,1,0,0,0,0,0
0,6,1,4,1,6,2,2,44,1,3,2,4,0,25,2990.90710457295,4,0,1,1,5,0,2,4,1,1,4,1,0,0,0,0,0
0,6,1,4,1,6,2,2,47,0,2,2,1,0,25,1560.52939257456,4,0,2,1,0,0,2,4,4,1,4,1,0,0,0,0,0
0,9,2,1,1,8,5,4,37,0,4,2,4,0,18,200.0,3,0,1,1,25,3,2,1,3,2,3,1,0,0,0,0,0
0,10,2,3,1,7,5,3,38,0,5,2,4,0,17,2885.66078808787,2,1,1,1,22,0,2,2,3,3,2,1,0,0,0,0,0
0,6,2,2,1,5,5,2,26,0,4,2,4,0,20,15491.7120366186,2,0,1,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,4,2,5,1,6,1,2,27,1,2,2,1,0,5,18025.4423194624,2,3,1,2,2,0,1,2,3,1,2,1,0,0,0,0,0
0,3,2,2,1,6,1,1,38,1,4,2,1,0,10,18735.8730626172,1,0,1,1,7,0,2,2,4,1,2,1,0,0,0,0,0
0,9,1,2,1,6,5,5,54,1,2,2,1,0,20,19989.41183263,2,0,1,1,1,0,2,2,4,2,4,1,0,0,0,0,0
0,8,1,2,1,6,4,3,58,1,4,2,4,0,9,14604.2967695818,2,0,1,1,3,12,2,2,3,3,3,1,0,0,0,0,0
0,10,1,3,2,1,4,4,51,1,4,2,4,0,25,17348.9441558948,3,0,1,1,14,0,2,2,2,4,4,1,0,0,0,0,0
0,4,2,4,1,5,3,3,24,0,2,2,1,0,10,4375.7041490587,2,0,5,1,14,0,2,4,1,1,2,0,0,0,0,1,0
0,9,1,5,1,6,2,2,37,0,4,2,4,0,10,13417.266167712,2,1,2,1,4,1,3,2,4,3,4,1,0,0,0,0,0
0,8,1,4,1,2,4,3,46,0,4,1,4,0,14,46798.4514986539,3,0,1,2,6,0,2,2,2,1,3,1,0,0,0,0,0
0,5,2,4,1,5,1,2,38,0,2,2,1,0,10,16299.5276478855,2,0,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,7,2,1,1,6,4,4,55,0,3,2,1,0,40,13189.4125535612,1,0,1,1,3,0,1,1,2,4,4,1,0,0,0,0,0
0,9,1,2,2,2,1,4,53,1,5,2,4,0,20,18102.5799967339,3,0,1,1,7,0,3,2,4,3,4,1,0,0,0,0,0
0,9,1,2,2,2,1,4,58,0,3,2,3,0,25,8534.94060295689,3,0,2,1,5,0,2,2,4,3,4,1,0,0,0,0,0
0,11,1,2,1,5,5,2,55,0,4,2,3,0,15,6190.61013386149,2,0,1,1,0,0,1,2,4,1,4,1,0,0,0,0,0
0,2,1,2,2,1,2,2,34,0,2,2,3,0,35,6492.69946911349,2,0,3,1,0,0,3,2,4,1,4,1,0,0,0,0,0
0,5,1,2,1,6,4,2,61,1,3,2,2,0,20,15399.7855640561,1,0,1,2,3,0,2,2,4,1,4,1,0,0,0,0,0
0,5,2,2,1,2,4,4,39,1,3,2,4,0,12,6139.04126942964,1,0,1,1,10,0,2,1,2,3,1,1,0,0,0,0,0
0,9,1,1,1,3,4,4,63,1,3,2,4,0,20,4942.9724173973,1,0,1,1,5,0,2,1,4,4,4,1,0,0,0,0,0
0,11,1,3,1,5,2,3,57,1,4,2,4,0,25,14655.1812825692,3,0,1,2,5,0,2,3,2,4,4,0,0,1,0,0,0
0,3,1,1,1,7,4,4,60,0,3,2,1,0,10,17213.559180065,1,0,1,1,1,1,2,1,3,1,3,1,0,0,0,0,0
0,7,1,4,2,2,3,3,37,1,3,2,2,0,10,10466.8445896815,4,1,1,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,7,1,4,2,2,3,3,39,0,3,2,4,0,10,27993.7831694898,4,1,2,1,7,0,2,2,4,3,4,1,0,0,0,0,0
0,11,1,4,1,2,2,4,45,0,5,1,4,0,10,4708.85370799464,5,0,1,1,7,0,3,3,4,4,4,1,0,0,0,0,0
0,11,1,4,1,2,2,4,19,0,3,2,1,0,5,3788.89747079799,5,0,3,2,7,0,3,3,4,4,4,1,0,0,0,0,0
0,9,2,3,1,6,5,2,50,1,3,2,4,0,30,12880.3626042015,3,0,1,1,5,0,2,2,1,1,4,1,0,0,0,0,0
0,8,1,4,2,1,1,2,63,0,3,2,4,0,17,123661.859679582,3,0,1,1,10,0,3,3,4,1,2,1,0,0,0,0,0
0,9,1,2,1,6,4,3,48,0,5,2,4,0,15,12591.1798369243,2,0,2,1,3,0,2,2,1,1,3,1,0,0,0,0,0
0,8,1,1,1,7,3,4,26,1,5,2,4,0,10,10060.1279198666,1,0,1,2,2,0,2,1,3,3,2,1,0,0,0,0,0
0,11,1,3,2,4,4,2,37,0,4,2,4,0,75,12198.8556751118,2,1,1,1,3,0,2,2,2,1,4,0,0,1,0,0,0
0,5,1,1,1,2,1,1,49,1,4,1,1,0,35,8073.83595618268,1,0,1,2,14,2,2,1,4,4,1,1,0,0,0,0,0
0,11,1,3,1,3,3,3,51,1,4,2,4,0,25,13057.3991364299,3,0,2,1,7,0,3,3,4,3,2,1,0,0,0,0,0
0,8,1,3,2,2,4,2,47,1,2,2,2,0,60,32230.7597604089,4,0,1,1,3,0,2,3,4,1,4,1,0,0,0,0,0
0,8,1,3,2,2,4,2,24,1,3,2,2,0,7,14910.6634883669,4,0,3,2,1,0,1,3,4,1,4,1,0,0,0,0,0
0,7,1,4,1,6,1,1,34,0,4,1,4,0,60,200000.0,3,2,2,1,10,0,2,2,3,3,3,1,0,0,0,0,0
0,8,1,3,1,5,4,2,24,1,3,2,4,0,46,14858.8765692062,2,0,2,1,3,0,2,2,2,3,4,1,0,0,0,0,0
0,10,1,2,1,4,5,3,50,1,5,2,4,0,60,26047.9211198306,4,0,1,1,4,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,2,2,3,4,3,62,0,2,2,4,0,45,967.0,5,0,1,1,14,0,2,2,2,1,4,1,0,0,0,0,0
1,9,1,2,1,5,3,3,60,1,5,2,4,0,13,13295.9503055615,2,0,1,2,4,0,2,2,2,2,4,1,0,0,0,0,0
0,7,1,2,1,6,2,3,61,1,2,2,2,0,20,13943.0284949938,2,0,2,2,6,0,3,2,3,3,3,1,0,0,0,0,0
0,6,2,1,1,7,1,2,29,1,5,2,4,0,50,22518.8044185516,1,0,1,1,1,0,3,1,2,1,2,0,0,1,0,0,0
1,10,1,4,1,5,5,2,34,0,4,2,4,0,50,26404.7027449835,2,2,1,1,4,0,2,2,3,1,4,1,0,0,0,0,0
0,9,1,2,1,3,2,1,44,0,4,2,1,0,90,2654.27537664632,2,0,2,1,5,0,3,2,4,2,4,0,1,0,0,0,0
0,9,1,2,1,3,2,1,43,1,5,1,2,0,90,10913.2457282055,2,0,1,1,0,0,3,2,4,2,4,0,1,0,0,0,0
0,7,1,2,2,1,2,2,26,0,3,1,4,0,30,15752.7889125938,2,0,1,1,5,4,3,2,4,1,1,1,0,0,0,0,0
0,7,1,2,2,1,2,2,23,1,4,2,2,0,45,8695.30169013398,2,0,2,1,1,0,1,2,4,1,4,1,0,0,0,0,0
0,10,1,2,1,6,5,3,33,1,4,2,4,0,15,6279.71539048377,2,0,1,2,12,0,3,2,3,3,3,1,0,0,0,0,0
0,5,1,3,1,7,1,2,55,0,4,2,2,0,10,5488.81194250919,4,0,1,1,5,0,2,3,3,4,4,0,0,1,0,0,0
0,5,1,1,1,2,2,3,68,1,3,2,4,0,23,7780.18647387711,1,0,1,2,4,0,2,1,2,1,4,1,0,0,0,0,0
0,4,1,1,1,6,1,2,64,1,3,2,1,0,15,2332.96764694267,1,0,1,2,0,0,2,1,4,2,2,1,0,0,0,0,0
0,8,1,2,1,5,2,3,51,0,5,2,4,0,25,9840.0,3,0,1,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,4,1,5,3,3,38,0,5,2,4,0,25,6931.27315154203,2,0,2,1,2,0,2,2,4,3,4,1,0,0,0,0,0
1,8,1,3,2,4,3,3,33,0,4,2,4,0,40,10139.4036808092,2,1,1,1,3,0,1,2,4,4,4,1,0,0,0,0,0
0,10,1,3,1,6,4,3,57,0,3,2,3,0,22,10556.885103163,2,0,2,1,7,0,3,3,1,1,4,1,0,0,0,0,0
0,3,2,4,1,7,2,1,31,1,2,2,2,0,90,23928.9604651789,1,0,1,1,5,0,2,1,1,4,4,1,0,0,0,0,0
0,1,1,2,1,5,1,1,83,1,3,2,4,0,10,6741.6569268799,2,0,1,2,7,0,3,2,1,4,4,1,0,0,0,0,0
0,6,1,1,1,4,5,4,58,1,5,2,2,0,45,4843.58971270548,1,0,1,1,13,2,2,1,2,1,3,1,0,0,0,0,0
0,11,1,2,1,5,2,4,54,0,5,2,4,0,30,9640.63856704414,2,0,2,1,4,0,2,2,3,2,4,1,0,0,0,0,0
0,6,1,2,2,1,2,2,61,1,2,2,1,0,3,9500.69367616437,5,0,1,1,0,0,2,2,4,1,2,1,0,0,0,0,0
1,11,1,2,1,4,3,4,62,0,4,2,4,0,15,40207.6971173366,3,0,2,1,3,0,2,2,2,3,4,1,0,0,0,0,0
0,6,1,2,1,3,3,3,65,1,4,2,4,0,25,10702.3324645104,2,0,2,1,7,0,2,2,4,4,4,0,0,1,0,0,0
0,6,1,1,1,6,3,4,38,1,4,2,4,0,15,6033.62895993051,1,0,1,1,1,0,3,1,1,3,3,1,0,0,0,0,0
0,11,1,2,1,6,4,2,55,1,5,2,4,0,5,6476.82460390923,4,0,2,1,5,1,2,2,3,1,3,1,0,0,0,0,0
0,5,1,2,2,1,4,2,57,1,3,2,4,0,50,15370.2220139168,3,0,2,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,1,6,2,2,53,0,4,2,4,0,60,21656.8476921066,3,0,1,1,3,0,2,2,1,4,4,1,0,0,0,0,0
0,6,1,3,1,2,3,3,60,0,3,2,3,0,15,4800.91400862012,2,0,1,1,0,0,2,3,4,4,4,1,0,0,0,0,0
0,6,1,2,2,2,1,1,65,1,3,2,2,0,60,9130.83706121845,4,0,1,1,4,0,2,2,1,4,4,0,1,0,0,0,0
0,10,2,1,1,6,3,4,35,0,5,2,4,0,15,5051.86329439732,2,0,1,1,0,0,2,1,4,4,4,0,0,1,0,0,0
0,5,1,5,1,6,1,3,60,1,4,2,3,0,20,17118.174323064,4,0,2,2,7,0,3,5,4,1,4,0,1,0,0,0,0
1,8,1,1,1,7,4,4,37,1,5,2,4,0,65,20595.7637566438,1,0,1,1,3,0,3,1,3,2,2,0,1,0,0,0,0
0,7,1,4,2,5,1,2,31,0,3,2,4,0,40,10900.0,2,1,2,1,10,0,2,3,2,4,4,0,0,1,0,0,0
0,8,1,2,1,6,4,4,49,0,4,2,4,0,50,13541.904585913,2,0,2,1,0,0,1,2,2,3,2,1,0,0,0,0,0
1,7,1,2,1,6,5,5,58,0,5,2,4,0,4,8734.66666666667,2,0,1,1,0,0,1,2,2,1,3,1,0,0,0,0,0
0,11,1,6,1,4,1,3,50,0,5,2,4,0,10,21347.9084813496,4,0,1,1,1,0,1,4,4,3,4,1,0,0,0,0,0
0,5,1,2,2,2,4,4,50,1,3,2,4,0,15,9109.80650441987,3,0,2,1,7,0,2,2,4,1,4,1,0,0,0,0,0
0,6,1,1,1,8,1,1,34,0,3,1,3,0,80,18904.4740600438,2,0,1,1,1,0,2,1,4,1,4,1,0,0,0,0,0
0,8,1,4,1,3,5,1,31,0,3,2,1,0,10,21888.4337050768,2,1,1,1,1,0,2,2,4,1,4,1,0,0,0,0,0
1,10,1,2,1,6,5,5,53,0,5,2,4,0,20,4360.13189855681,2,0,1,1,0,1,3,2,1,3,1,1,0,0,0,0,0
0,6,2,2,1,6,3,4,30,0,4,2,3,0,25,0.0,2,0,2,1,0,0,1,2,1,4,4,1,0,0,0,0,0
0,8,1,2,1,4,5,5,23,0,3,2,1,0,20,1200.0,4,0,7,1,0,0,1,2,1,4,4,1,0,0,0,0,0
0,7,1,2,1,2,3,4,62,1,4,2,4,0,35,24390.7774306197,2,0,2,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,9,2,1,1,6,4,4,29,1,5,2,4,0,30,17210.3159871003,1,0,1,1,3,0,2,1,3,3,3,1,0,0,0,0,0
0,8,1,3,1,5,2,2,31,0,5,2,3,0,15,9100.78542862701,2,1,1,1,3,0,2,2,2,1,4,1,0,0,0,0,0
0,6,1,4,1,5,5,3,39,1,5,2,4,0,45,40286.3717157813,1,0,1,1,14,0,2,1,4,4,4,1,0,0,0,0,0
0,9,1,1,1,7,5,3,53,1,4,2,4,0,20,8975.5597826474,2,0,1,1,0,0,1,1,4,4,4,0,0,1,0,0,0
0,8,1,1,2,1,2,2,59,1,4,2,4,0,15,22470.6683715709,2,0,1,1,14,0,2,1,3,4,4,1,0,0,0,0,0
0,6,1,3,1,2,2,2,46,1,3,2,3,0,20,7525.35935073369,3,0,1,1,3,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,2,1,4,1,2,61,1,3,2,2,0,15,7609.49327346438,2,0,1,1,4,0,2,2,4,4,4,1,0,0,0,0,0
0,10,2,4,2,1,5,5,48,0,3,2,1,0,120,11586.1776904339,3,0,1,1,3,0,2,3,1,1,2,1,0,0,0,0,0
1,10,1,4,1,5,2,4,47,1,4,2,2,0,50,11258.3012916866,3,0,1,1,0,0,1,2,3,3,3,0,0,1,0,0,0
0,11,1,5,1,6,4,3,40,1,5,2,4,0,15,9156.50222109514,2,1,2,1,2,0,2,2,1,3,4,1,0,0,0,0,0
1,9,1,2,2,1,2,2,54,1,5,2,4,0,65,14534.6666666667,4,0,1,1,12,0,3,2,4,1,4,1,0,0,0,0,0
0,8,2,2,1,6,4,3,49,0,4,2,4,0,30,14112.8596759064,1,0,1,1,0,0,1,2,4,2,4,0,0,1,0,0,0
0,7,1,3,1,5,3,3,57,1,2,2,2,0,45,22496.2509877307,2,0,1,1,0,0,1,3,4,1,4,1,0,0,0,0,0
0,7,1,2,1,7,5,5,71,1,5,2,4,0,15,18128.6527469264,1,0,1,2,10,0,3,2,3,3,2,1,0,0,0,0,0
0,9,1,1,1,6,4,4,38,0,2,2,1,0,45,11047.694026862,2,0,1,1,7,0,2,1,3,4,4,0,0,0,0,1,0
0,6,1,4,2,1,2,2,43,0,4,2,4,0,12,5939.27748311329,3,0,2,1,14,0,2,2,4,3,4,1,0,0,0,0,0
0,4,1,4,1,2,1,2,22,0,3,2,3,0,30,18897.3583160526,1,2,2,1,7,0,3,2,4,1,4,1,0,0,0,0,0
0,11,1,3,1,6,2,2,52,1,5,1,1,4,10,14502.0055652028,3,0,2,1,4,0,3,2,3,3,3,1,0,0,0,0,0
0,11,1,3,1,6,2,2,50,0,5,2,4,0,40,5394.27532418386,3,0,1,1,3,0,3,2,3,3,3,1,0,0,0,0,0
0,9,1,2,1,1,2,2,61,1,4,2,1,0,20,13220.1227384676,3,0,2,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,2,1,6,4,4,62,1,2,2,2,0,15,12319.5871130878,2,0,2,1,0,0,2,2,4,3,4,1,0,0,0,0,0
0,10,1,3,1,5,4,4,42,0,3,2,4,0,45,12658.2741207229,2,0,2,1,0,0,2,2,3,3,2,1,0,0,0,0,0
0,6,1,1,1,5,2,3,68,1,3,2,4,0,25,16431.7565245463,1,0,1,1,2,0,3,1,2,3,2,1,0,0,0,0,0
0,10,1,5,2,1,5,4,44,0,5,2,4,0,30,300.0,4,0,2,1,1,0,2,2,2,1,4,1,0,0,0,0,0
0,4,1,4,1,6,2,4,33,1,5,2,4,0,35,19036.2549947952,2,2,3,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,3,1,4,4,2,62,0,3,2,4,0,25,17366.462407375,3,0,1,1,3,0,2,3,2,3,4,1,0,0,0,0,0
0,10,1,2,1,6,4,5,35,1,5,2,3,0,15,38769.1365021727,2,0,2,1,0,0,2,2,3,3,3,1,0,0,0,0,0
0,3,1,4,1,6,3,2,55,0,3,2,1,0,15,7836.54296921881,1,0,4,1,0,0,1,4,1,4,4,0,0,1,0,0,0
0,10,1,2,1,5,3,2,66,0,4,2,4,0,10,1302.86656077092,3,0,1,1,1,0,2,2,3,3,2,1,0,0,0,0,0
0,11,1,6,1,4,5,2,39,0,5,2,4,0,7,7324.09900617572,3,2,1,1,1,0,1,2,3,3,4,1,0,0,0,0,0
0,8,1,2,2,1,1,1,54,1,4,2,4,0,70,32685.0578569272,3,0,2,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,4,1,5,2,4,59,1,4,2,4,0,25,19639.9721634711,4,0,2,2,4,0,2,4,4,3,2,1,0,0,0,0,0
0,6,2,2,1,2,2,2,31,1,4,2,4,0,30,5641.94094771577,2,0,2,1,1,0,2,2,4,4,4,1,0,0,0,0,0
0,5,1,2,1,6,1,1,64,1,4,2,4,0,10,15347.0153401196,1,0,1,1,0,0,1,2,4,4,4,0,0,1,0,0,0
0,5,1,2,1,5,4,3,34,1,4,2,2,0,15,12907.4598610286,2,0,1,1,10,0,1,2,3,3,2,1,0,0,0,0,0
0,6,2,1,2,1,1,1,56,0,4,2,1,0,90,16167.5116271833,2,0,1,1,7,0,2,1,4,1,2,1,0,0,0,0,0
0,4,1,2,1,5,2,3,50,1,4,2,4,0,20,29625.4370135294,2,0,2,1,7,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,5,2,3,4,4,37,1,3,2,4,0,15,27136.5470305128,2,1,1,1,5,0,1,2,2,3,4,1,0,0,0,0,0
0,10,1,4,1,5,3,4,45,0,3,2,1,0,40,200000.0,2,1,2,1,0,0,2,2,2,3,4,1,0,0,0,0,0
1,11,1,2,1,6,4,5,44,1,4,2,4,0,20,16098.5536538923,5,0,2,1,12,0,2,2,3,3,1,1,0,0,0,0,0
0,7,1,2,2,1,2,3,52,1,2,2,1,0,5,2737.4359950243,4,0,2,2,7,0,2,2,4,3,3,1,0,0,0,0,0
0,3,2,1,2,1,1,4,56,1,2,2,1,0,18,11196.475142719,1,0,1,1,0,0,2,1,3,4,4,1,0,0,0,0,0
0,6,1,2,1,6,5,5,53,1,2,2,2,0,50,18793.2843987811,2,0,2,1,60,0,1,2,2,1,4,1,0,0,0,0,0
0,8,1,2,1,6,3,2,56,1,5,2,4,0,15,5134.72731039226,1,0,1,1,30,0,2,2,1,3,4,1,0,0,0,0,0
0,4,2,2,1,6,1,2,56,1,3,1,2,0,45,10794.6666666667,1,0,1,1,7,0,2,1,3,1,2,1,0,0,0,0,0
0,10,1,2,1,4,4,3,61,1,3,2,2,0,15,7919.25717121445,3,0,2,1,0,0,2,2,1,4,4,1,0,0,0,0,0
0,7,1,4,1,5,2,3,44,1,3,2,2,0,6,22969.1762349325,3,0,1,1,5,2,2,3,4,4,4,1,0,0,0,0,0
0,9,1,3,1,6,3,3,50,0,4,2,1,0,30,3017.57240021609,2,1,2,1,0,0,3,2,3,3,3,1,0,0,0,0,0
0,8,1,2,1,5,2,4,51,0,4,2,4,0,30,8468.82103355509,2,0,1,1,5,3,3,2,4,4,4,1,0,0,0,0,0
0,6,2,1,1,7,2,2,23,1,4,2,4,0,30,8837.82670100178,1,0,1,1,25,0,2,1,3,1,3,1,0,0,0,0,0
0,7,1,3,1,6,1,1,40,1,4,2,4,0,6,8494.23832210746,2,0,1,1,5,0,2,2,3,1,3,0,0,0,0,0,1
0,10,1,3,1,6,3,3,27,0,2,2,3,0,20,23733.3756210695,3,0,3,1,0,0,3,3,4,1,4,1,0,0,0,0,0
0,9,1,5,2,4,2,3,37,0,4,2,4,0,40,12711.3857707374,2,2,2,1,6,2,3,2,4,3,4,1,0,0,0,0,0
0,11,1,5,1,5,1,3,52,0,4,2,4,0,20,5940.33692253502,5,0,1,1,3,0,2,5,4,3,4,1,0,0,0,0,0
0,11,1,5,1,5,1,3,48,1,4,2,4,0,10,5882.01418110124,5,0,2,2,3,1,2,5,4,1,4,1,0,0,0,0,0
0,8,1,2,1,5,5,4,59,0,5,2,4,0,25,9828.58946007336,3,0,1,1,0,0,2,2,1,3,2,1,0,0,0,0,0
0,3,1,1,2,2,1,2,64,1,2,2,4,0,50,25703.6558959999,1,0,1,1,0,0,2,1,2,2,4,0,1,0,0,0,0
0,10,1,5,1,7,2,1,49,0,3,2,2,0,2,9992.95985200835,1,0,2,1,5,0,2,2,1,1,2,0,1,0,0,0,0
0,11,1,2,1,6,5,3,67,0,5,2,4,0,30,8310.28073171702,2,0,1,1,2,0,2,2,4,3,4,1,0,0,0,0,0
0,4,2,4,1,8,2,2,36,1,2,2,2,0,120,13308.5112714824,1,0,1,1,21,0,2,1,1,4,2,1,0,0,0,0,0
0,6,1,2,1,4,2,2,52,0,3,2,2,0,12,13447.3236471694,2,0,2,1,2,0,2,2,3,3,2,1,0,0,0,0,0
0,1,1,3,1,2,2,2,52,0,3,2,1,0,10,26277.533983439,4,0,2,1,14,0,2,3,2,3,3,1,0,0,0,0,0
0,7,1,3,1,5,2,4,51,0,5,2,4,0,30,5608.11089595575,3,0,2,1,7,0,2,2,1,4,4,1,0,0,0,0,0
0,6,1,1,1,2,5,3,31,0,4,2,4,0,5,26576.8485193512,1,0,1,1,10,0,2,1,4,1,2,1,0,0,0,0,0
0,6,1,3,1,6,2,3,42,1,2,1,2,0,18,15319.9241913128,3,0,1,1,0,0,2,2,2,4,4,0,0,0,0,0,1
0,7,1,3,1,3,1,2,55,0,4,2,4,0,15,14045.0015188953,3,0,1,1,7,0,2,3,2,3,4,1,0,0,0,0,0
0,7,1,3,1,3,1,2,52,1,3,2,2,0,15,14409.1364300618,3,0,2,1,7,0,3,3,2,3,4,1,0,0,0,0,0
0,5,1,2,1,5,4,3,61,0,2,2,4,0,9,6241.0,2,0,1,1,5,0,2,2,1,1,2,0,0,0,0,0,1
0,11,1,2,1,4,4,3,55,0,5,2,4,0,15,9500.40220937705,2,0,1,1,7,2,3,2,1,1,3,1,0,0,0,0,0
0,6,1,4,2,1,2,3,54,1,3,1,4,0,45,29029.2376293573,3,0,1,2,3,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,1,2,1,1,2,65,1,5,1,2,0,20,6906.42486255745,2,0,1,2,10,0,2,1,4,1,4,1,0,0,0,0,0
0,7,1,2,1,5,3,4,52,0,3,2,1,0,45,19639.899690115,2,0,1,1,5,0,2,2,1,4,4,1,0,0,0,0,0
0,5,1,3,1,5,3,2,19,1,3,2,4,0,10,9171.18416474026,4,0,3,2,0,0,1,3,4,4,4,1,0,0,0,0,0
0,8,1,1,1,6,5,5,50,1,5,2,4,0,12,6133.33333333333,1,0,1,1,0,0,2,1,3,2,4,0,1,0,0,0,0
1,9,2,2,1,6,3,2,40,1,4,2,4,0,30,96030.0,2,0,2,1,15,1,2,2,2,4,4,1,0,0,0,0,0
0,11,1,1,1,7,4,3,58,1,5,2,4,0,30,9112.06014020522,1,0,1,1,7,0,3,1,3,3,3,1,0,0,0,0,0
0,6,2,1,1,3,3,4,31,0,4,2,1,0,45,8773.43065164701,2,0,1,1,7,0,3,1,4,4,4,1,0,0,0,0,0
0,3,2,2,1,6,1,2,36,1,2,2,1,0,20,16289.4726335023,1,0,1,2,0,0,2,1,4,3,4,1,0,0,0,0,0
0,8,1,2,2,1,3,3,65,1,2,2,2,0,35,11520.7628117965,2,0,2,2,5,0,2,2,4,1,4,1,0,0,0,0,0
0,1,1,3,2,3,1,1,48,1,4,1,2,0,35,7310.65829522501,3,0,1,1,0,0,1,2,2,1,3,0,1,0,0,0,0
0,9,2,1,1,2,4,3,51,1,4,2,4,0,45,15066.6496881537,1,0,1,1,21,0,3,1,2,3,2,1,0,0,0,0,0
0,7,1,2,2,1,2,4,58,0,4,2,1,0,40,12392.6339126782,1,0,1,1,4,0,3,2,4,3,1,1,0,0,0,0,0
0,11,1,3,1,5,5,5,57,0,3,2,1,0,3,78900.0,4,0,1,1,0,2,1,2,4,1,3,1,0,0,0,0,0
0,11,1,2,1,2,5,4,61,0,4,2,4,0,10,14400.0,2,0,1,1,2,0,1,2,2,4,4,1,0,0,0,0,0
0,6,2,1,2,2,5,4,50,0,3,2,4,0,8,5306.4,2,0,1,1,21,0,2,1,2,1,4,1,0,0,0,0,0
0,8,1,3,1,2,3,3,22,1,2,1,1,0,40,11343.3722923944,3,0,3,1,1,0,1,3,4,4,4,1,0,0,0,0,0
0,4,1,2,1,6,4,4,79,1,3,2,1,0,12,4279.87287887148,2,0,1,2,21,0,2,2,4,4,2,1,0,0,0,0,0
0,4,2,3,1,7,1,4,23,1,3,1,1,0,22,20378.9446198701,1,2,1,1,0,0,3,1,4,1,4,0,1,0,0,0,0
0,9,1,3,1,4,4,3,45,0,3,2,4,0,15,15688.3754331371,2,0,1,1,0,0,1,2,4,4,4,1,0,0,0,0,0
0,9,1,2,1,2,4,4,67,0,5,2,4,0,20,16026.3260178342,2,0,1,2,5,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,4,1,7,4,3,24,0,3,2,1,0,50,28116.9963018243,6,0,3,1,1,1,2,4,1,4,4,1,0,0,0,0,0
0,6,2,1,2,1,2,1,51,1,3,2,2,0,25,10668.2510071274,1,0,1,1,4,0,2,1,2,1,4,1,0,0,0,0,0
0,7,1,2,1,6,2,4,62,1,5,2,4,0,15,200000.0,1,0,1,1,2,0,2,1,3,1,4,1,0,0,0,0,0
